p2p_transfer_id,leg_role,customer_id,wallet_id,amount,direction
ANTX-000095920,P2P_RECEIVE,AN-C002561,100002561,661.48,CREDIT
ANTX-000095928,P2P_SEND,AN-C000355,100000355,306.43,DEBIT
ANTX-000095928,P2P_RECEIVE,AN-C002952,100002952,306.43,CREDIT
ANTX-000095931,P2P_SEND,AN-C000355,100000355,340.09,DEBIT
ANTX-000095931,P2P_RECEIVE,AN-C000558,100000558,340.09,CREDIT
ANTX-000095932,P2P_SEND,AN-C000355,100000355,297.33,DEBIT
ANTX-000095932,P2P_RECEIVE,AN-C002547,100002547,297.33,CREDIT
ANTX-000095935,P2P_SEND,AN-C000355,100000355,1194.29,DEBIT
ANTX-000095935,P2P_RECEIVE,AN-C002736,100002736,1194.29,CREDIT
ANTX-000095938,P2P_SEND,AN-C000355,100000355,449.86,DEBIT
ANTX-000095938,P2P_RECEIVE,AN-C001747,100001747,449.86,CREDIT
ANTX-000095945,P2P_SEND,AN-C000355,100000355,2489.08,DEBIT
ANTX-000095945,P2P_RECEIVE,AN-C002185,100002185,2489.08,CREDIT
ANTX-000095948,P2P_SEND,AN-C000355,100000355,1580.18,DEBIT
ANTX-000095948,P2P_RECEIVE,AN-C002499,100002499,1580.18,CREDIT
ANTX-000095955,P2P_SEND,AN-C000355,100000355,2490.75,DEBIT
ANTX-000095955,P2P_RECEIVE,AN-C001145,100001145,2490.75,CREDIT
ANTX-000095957,P2P_SEND,AN-C000355,100000355,876.39,DEBIT
ANTX-000095957,P2P_RECEIVE,AN-C002088,100002088,876.39,CREDIT
ANTX-000095962,P2P_SEND,AN-C000355,100000355,226.62,DEBIT
ANTX-000095962,P2P_RECEIVE,AN-C002219,100002219,226.62,CREDIT
ANTX-000095963,P2P_SEND,AN-C000355,100000355,26.48,DEBIT
ANTX-000095963,P2P_RECEIVE,AN-C002450,100002450,26.48,CREDIT
ANTX-000095968,P2P_SEND,AN-C000355,100000355,78.47,DEBIT
ANTX-000095968,P2P_RECEIVE,AN-C002533,100002533,78.47,CREDIT
ANTX-000095969,P2P_SEND,AN-C000355,100000355,44.77,DEBIT
ANTX-000095969,P2P_RECEIVE,AN-C000560,100000560,44.77,CREDIT
ANTX-000095970,P2P_SEND,AN-C000355,100000355,1664.27,DEBIT
ANTX-000095970,P2P_RECEIVE,AN-C002783,100002783,1664.27,CREDIT
ANTX-000095972,P2P_SEND,AN-C000355,100000355,1185.4,DEBIT
ANTX-000095972,P2P_RECEIVE,AN-C002090,100002090,1185.4,CREDIT
ANTX-000095973,P2P_SEND,AN-C000355,100000355,179.45,DEBIT
ANTX-000095973,P2P_RECEIVE,AN-C002490,100002490,179.45,CREDIT
ANTX-000095976,P2P_SEND,AN-C000355,100000355,649.41,DEBIT
ANTX-000095976,P2P_RECEIVE,AN-C002504,100002504,649.41,CREDIT
ANTX-000095978,P2P_SEND,AN-C000355,100000355,859.42,DEBIT
ANTX-000095978,P2P_RECEIVE,AN-C000770,100000770,859.42,CREDIT
ANTX-000095980,P2P_SEND,AN-C000355,100000355,2332.4,DEBIT
ANTX-000095980,P2P_RECEIVE,AN-C000839,100000839,2332.4,CREDIT
ANTX-000095987,P2P_SEND,AN-C000355,100000355,249.32,DEBIT
ANTX-000095987,P2P_RECEIVE,AN-C002894,100002894,249.32,CREDIT
ANTX-000095997,P2P_SEND,AN-C000355,100000355,71.21,DEBIT
ANTX-000095997,P2P_RECEIVE,AN-C001089,100001089,71.21,CREDIT
ANTX-000096007,P2P_SEND,AN-C000355,100000355,23.55,DEBIT
ANTX-000096007,P2P_RECEIVE,AN-C002708,100002708,23.55,CREDIT
ANTX-000096011,P2P_SEND,AN-C000355,100000355,1493.05,DEBIT
ANTX-000096011,P2P_RECEIVE,AN-C001565,100001565,1493.05,CREDIT
ANTX-000096018,P2P_SEND,AN-C000355,100000355,1265.73,DEBIT
ANTX-000096018,P2P_RECEIVE,AN-C001525,100001525,1265.73,CREDIT
ANTX-000096023,P2P_SEND,AN-C000355,100000355,782.92,DEBIT
ANTX-000096023,P2P_RECEIVE,AN-C002803,100002803,782.92,CREDIT
ANTX-000096026,P2P_SEND,AN-C000355,100000355,234.71,DEBIT
ANTX-000096026,P2P_RECEIVE,AN-C002516,100002516,234.71,CREDIT
ANTX-000096030,P2P_SEND,AN-C000355,100000355,1512.72,DEBIT
ANTX-000096030,P2P_RECEIVE,AN-C001834,100001834,1512.72,CREDIT
ANTX-000096033,P2P_SEND,AN-C000355,100000355,2025.99,DEBIT
ANTX-000096033,P2P_RECEIVE,AN-C000911,100000911,2025.99,CREDIT
ANTX-000096036,P2P_SEND,AN-C000355,100000355,127.58,DEBIT
ANTX-000096036,P2P_RECEIVE,AN-C000778,100000778,127.58,CREDIT
ANTX-000096038,P2P_SEND,AN-C000355,100000355,194.55,DEBIT
ANTX-000096038,P2P_RECEIVE,AN-C002609,100002609,194.55,CREDIT
ANTX-000096039,P2P_SEND,AN-C000355,100000355,1642.26,DEBIT
ANTX-000096039,P2P_RECEIVE,AN-C000904,100000904,1642.26,CREDIT
ANTX-000096041,P2P_SEND,AN-C000355,100000355,426.94,DEBIT
ANTX-000096041,P2P_RECEIVE,AN-C002846,100002846,426.94,CREDIT
ANTX-000096043,P2P_SEND,AN-C000355,100000355,2044.13,DEBIT
ANTX-000096043,P2P_RECEIVE,AN-C001612,100001612,2044.13,CREDIT
ANTX-000096046,P2P_SEND,AN-C000355,100000355,2153.01,DEBIT
ANTX-000096046,P2P_RECEIVE,AN-C002392,100002392,2153.01,CREDIT
ANTX-000096060,P2P_SEND,AN-C000355,100000355,313.12,DEBIT
ANTX-000096060,P2P_RECEIVE,AN-C002866,100002866,313.12,CREDIT
ANTX-000096073,P2P_SEND,AN-C000355,100000355,832.74,DEBIT
ANTX-000096073,P2P_RECEIVE,AN-C002980,100002980,832.74,CREDIT
ANTX-000096080,P2P_SEND,AN-C000355,100000355,1869.21,DEBIT
ANTX-000096080,P2P_RECEIVE,AN-C002563,100002563,1869.21,CREDIT
ANTX-000096086,P2P_SEND,AN-C000355,100000355,135.58,DEBIT
ANTX-000096086,P2P_RECEIVE,AN-C000917,100000917,135.58,CREDIT
ANTX-000096088,P2P_SEND,AN-C000355,100000355,1409.53,DEBIT
ANTX-000096088,P2P_RECEIVE,AN-C001611,100001611,1409.53,CREDIT
ANTX-000096104,P2P_SEND,AN-C000355,100000355,174.09,DEBIT
ANTX-000096104,P2P_RECEIVE,AN-C001464,100001464,174.09,CREDIT
ANTX-000096108,P2P_SEND,AN-C000355,100000355,1160.79,DEBIT
ANTX-000096108,P2P_RECEIVE,AN-C000180,100000180,1160.79,CREDIT
ANTX-000096112,P2P_SEND,AN-C000355,100000355,13.93,DEBIT
ANTX-000096112,P2P_RECEIVE,AN-C001912,100001912,13.93,CREDIT
ANTX-000096114,P2P_SEND,AN-C000355,100000355,194.64,DEBIT
ANTX-000096114,P2P_RECEIVE,AN-C001058,100001058,194.64,CREDIT
ANTX-000096115,P2P_SEND,AN-C000355,100000355,690.93,DEBIT
ANTX-000096115,P2P_RECEIVE,AN-C001676,100001676,690.93,CREDIT
ANTX-000096119,P2P_SEND,AN-C000355,100000355,33.74,DEBIT
ANTX-000096119,P2P_RECEIVE,AN-C000894,100000894,33.74,CREDIT
ANTX-000096121,P2P_SEND,AN-C000355,100000355,560.93,DEBIT
ANTX-000096121,P2P_RECEIVE,AN-C002124,100002124,560.93,CREDIT
ANTX-000096128,P2P_SEND,AN-C000355,100000355,21.2,DEBIT
ANTX-000096128,P2P_RECEIVE,AN-C001662,100001662,21.2,CREDIT
ANTX-000096130,P2P_SEND,AN-C000355,100000355,960.75,DEBIT
ANTX-000096130,P2P_RECEIVE,AN-C002669,100002669,960.75,CREDIT
ANTX-000096135,P2P_SEND,AN-C000355,100000355,45.33,DEBIT
ANTX-000096135,P2P_RECEIVE,AN-C002690,100002690,45.33,CREDIT
ANTX-000096136,P2P_SEND,AN-C000355,100000355,326.6,DEBIT
ANTX-000096136,P2P_RECEIVE,AN-C002225,100002225,326.6,CREDIT
ANTX-000096147,P2P_SEND,AN-C000355,100000355,169.61,DEBIT
ANTX-000096147,P2P_RECEIVE,AN-C000991,100000991,169.61,CREDIT
ANTX-000096148,P2P_SEND,AN-C000355,100000355,15.69,DEBIT
ANTX-000096148,P2P_RECEIVE,AN-C000830,100000830,15.69,CREDIT
ANTX-000096154,P2P_SEND,AN-C000355,100000355,1008.17,DEBIT
ANTX-000096154,P2P_RECEIVE,AN-C000939,100000939,1008.17,CREDIT
ANTX-000096156,P2P_SEND,AN-C000355,100000355,1113.73,DEBIT
ANTX-000096156,P2P_RECEIVE,AN-C000207,100000207,1113.73,CREDIT
ANTX-000096160,P2P_SEND,AN-C000355,100000355,1106.34,DEBIT
ANTX-000096160,P2P_RECEIVE,AN-C000454,100000454,1106.34,CREDIT
ANTX-000096163,P2P_SEND,AN-C000355,100000355,219.72,DEBIT
ANTX-000096163,P2P_RECEIVE,AN-C000707,100000707,219.72,CREDIT
ANTX-000096170,P2P_SEND,AN-C000355,100000355,938.81,DEBIT
ANTX-000096170,P2P_RECEIVE,AN-C001236,100001236,938.81,CREDIT
ANTX-000096173,P2P_SEND,AN-C000355,100000355,141.21,DEBIT
ANTX-000096173,P2P_RECEIVE,AN-C001861,100001861,141.21,CREDIT
ANTX-000096174,P2P_SEND,AN-C000355,100000355,13.21,DEBIT
ANTX-000096174,P2P_RECEIVE,AN-C001049,100001049,13.21,CREDIT
ANTX-000096178,P2P_SEND,AN-C000355,100000355,2420.43,DEBIT
ANTX-000096178,P2P_RECEIVE,AN-C001038,100001038,2420.43,CREDIT
ANTX-000096179,P2P_SEND,AN-C000355,100000355,22.82,DEBIT
ANTX-000096179,P2P_RECEIVE,AN-C001444,100001444,22.82,CREDIT
ANTX-000096181,P2P_SEND,AN-C000355,100000355,1978.14,DEBIT
ANTX-000096181,P2P_RECEIVE,AN-C000544,100000544,1978.14,CREDIT
ANTX-000096192,P2P_SEND,AN-C000355,100000355,1468.24,DEBIT
ANTX-000096192,P2P_RECEIVE,AN-C001343,100001343,1468.24,CREDIT
ANTX-000096197,P2P_SEND,AN-C000355,100000355,88.29,DEBIT
ANTX-000096197,P2P_RECEIVE,AN-C000446,100000446,88.29,CREDIT
ANTX-000096204,P2P_SEND,AN-C000355,100000355,2306.42,DEBIT
ANTX-000096204,P2P_RECEIVE,AN-C000759,100000759,2306.42,CREDIT
ANTX-000096209,P2P_SEND,AN-C000355,100000355,556.0,DEBIT
ANTX-000096209,P2P_RECEIVE,AN-C002425,100002425,556.0,CREDIT
ANTX-000096212,P2P_SEND,AN-C000355,100000355,1187.68,DEBIT
ANTX-000096212,P2P_RECEIVE,AN-C000625,100000625,1187.68,CREDIT
ANTX-000096213,P2P_SEND,AN-C000355,100000355,72.06,DEBIT
ANTX-000096213,P2P_RECEIVE,AN-C002042,100002042,72.06,CREDIT
ANTX-000096214,P2P_SEND,AN-C000355,100000355,747.65,DEBIT
ANTX-000096214,P2P_RECEIVE,AN-C001113,100001113,747.65,CREDIT
ANTX-000096223,P2P_SEND,AN-C000356,100000356,898.22,DEBIT
ANTX-000096223,P2P_RECEIVE,AN-C001642,100001642,898.22,CREDIT
ANTX-000096224,P2P_SEND,AN-C000356,100000356,10.67,DEBIT
ANTX-000096224,P2P_RECEIVE,AN-C002826,100002826,10.67,CREDIT
ANTX-000096237,P2P_SEND,AN-C000356,100000356,1625.01,DEBIT
ANTX-000096237,P2P_RECEIVE,AN-C002891,100002891,1625.01,CREDIT
ANTX-000096240,P2P_SEND,AN-C000356,100000356,187.49,DEBIT
ANTX-000096240,P2P_RECEIVE,AN-C002564,100002564,187.49,CREDIT
ANTX-000096245,P2P_SEND,AN-C000356,100000356,534.78,DEBIT
ANTX-000096245,P2P_RECEIVE,AN-C002375,100002375,534.78,CREDIT
ANTX-000096249,P2P_SEND,AN-C000356,100000356,1318.51,DEBIT
ANTX-000096249,P2P_RECEIVE,AN-C001967,100001967,1318.51,CREDIT
ANTX-000096255,P2P_SEND,AN-C000356,100000356,24.02,DEBIT
ANTX-000096255,P2P_RECEIVE,AN-C001038,100001038,24.02,CREDIT
ANTX-000096256,P2P_SEND,AN-C000356,100000356,1425.25,DEBIT
ANTX-000096256,P2P_RECEIVE,AN-C000838,100000838,1425.25,CREDIT
ANTX-000096259,P2P_SEND,AN-C000356,100000356,1262.77,DEBIT
ANTX-000096259,P2P_RECEIVE,AN-C002873,100002873,1262.77,CREDIT
ANTX-000096266,P2P_SEND,AN-C000356,100000356,319.89,DEBIT
ANTX-000096266,P2P_RECEIVE,AN-C001909,100001909,319.89,CREDIT
ANTX-000096267,P2P_SEND,AN-C000356,100000356,1406.67,DEBIT
ANTX-000096267,P2P_RECEIVE,AN-C002963,100002963,1406.67,CREDIT
ANTX-000096268,P2P_SEND,AN-C000356,100000356,842.02,DEBIT
ANTX-000096268,P2P_RECEIVE,AN-C000727,100000727,842.02,CREDIT
ANTX-000096277,P2P_SEND,AN-C000356,100000356,944.57,DEBIT
ANTX-000096277,P2P_RECEIVE,AN-C001311,100001311,944.57,CREDIT
ANTX-000096279,P2P_SEND,AN-C000356,100000356,1578.39,DEBIT
ANTX-000096279,P2P_RECEIVE,AN-C001188,100001188,1578.39,CREDIT
ANTX-000096286,P2P_SEND,AN-C000356,100000356,941.36,DEBIT
ANTX-000096286,P2P_RECEIVE,AN-C000110,100000110,941.36,CREDIT
ANTX-000096303,P2P_SEND,AN-C000356,100000356,363.48,DEBIT
ANTX-000096303,P2P_RECEIVE,AN-C000607,100000607,363.48,CREDIT
ANTX-000096308,P2P_SEND,AN-C000356,100000356,379.74,DEBIT
ANTX-000096308,P2P_RECEIVE,AN-C001628,100001628,379.74,CREDIT
ANTX-000096310,P2P_SEND,AN-C000356,100000356,561.46,DEBIT
ANTX-000096310,P2P_RECEIVE,AN-C002155,100002155,561.46,CREDIT
ANTX-000096316,P2P_SEND,AN-C000356,100000356,798.79,DEBIT
ANTX-000096316,P2P_RECEIVE,AN-C000961,100000961,798.79,CREDIT
ANTX-000096317,P2P_SEND,AN-C000356,100000356,14.53,DEBIT
ANTX-000096317,P2P_RECEIVE,AN-C001168,100001168,14.53,CREDIT
ANTX-000096318,P2P_SEND,AN-C000356,100000356,135.3,DEBIT
ANTX-000096318,P2P_RECEIVE,AN-C000263,100000263,135.3,CREDIT
ANTX-000096323,P2P_SEND,AN-C000356,100000356,1492.64,DEBIT
ANTX-000096323,P2P_RECEIVE,AN-C002606,100002606,1492.64,CREDIT
ANTX-000096324,P2P_SEND,AN-C000356,100000356,1231.99,DEBIT
ANTX-000096324,P2P_RECEIVE,AN-C002517,100002517,1231.99,CREDIT
ANTX-000096332,P2P_SEND,AN-C000357,100000357,1703.75,DEBIT
ANTX-000096332,P2P_RECEIVE,AN-C002243,100002243,1703.75,CREDIT
ANTX-000096335,P2P_SEND,AN-C000357,100000357,704.98,DEBIT
ANTX-000096335,P2P_RECEIVE,AN-C001026,100001026,704.98,CREDIT
ANTX-000096338,P2P_SEND,AN-C000357,100000357,166.78,DEBIT
ANTX-000096338,P2P_RECEIVE,AN-C002132,100002132,166.78,CREDIT
ANTX-000096346,P2P_SEND,AN-C000357,100000357,27.32,DEBIT
ANTX-000096346,P2P_RECEIVE,AN-C000122,100000122,27.32,CREDIT
ANTX-000096348,P2P_SEND,AN-C000357,100000357,1832.63,DEBIT
ANTX-000096348,P2P_RECEIVE,AN-C002349,100002349,1832.63,CREDIT
ANTX-000096357,P2P_SEND,AN-C000358,100000358,56.8,DEBIT
ANTX-000096357,P2P_RECEIVE,AN-C002553,100002553,56.8,CREDIT
ANTX-000096360,P2P_SEND,AN-C000358,100000358,789.28,DEBIT
ANTX-000096360,P2P_RECEIVE,AN-C001652,100001652,789.28,CREDIT
ANTX-000096361,P2P_SEND,AN-C000358,100000358,987.89,DEBIT
ANTX-000096361,P2P_RECEIVE,AN-C000790,100000790,987.89,CREDIT
ANTX-000096371,P2P_SEND,AN-C000358,100000358,96.47,DEBIT
ANTX-000096371,P2P_RECEIVE,AN-C002857,100002857,96.47,CREDIT
ANTX-000096381,P2P_SEND,AN-C000358,100000358,840.9,DEBIT
ANTX-000096381,P2P_RECEIVE,AN-C001956,100001956,840.9,CREDIT
ANTX-000096382,P2P_SEND,AN-C000358,100000358,68.15,DEBIT
ANTX-000096382,P2P_RECEIVE,AN-C000295,100000295,68.15,CREDIT
ANTX-000096389,P2P_SEND,AN-C000358,100000358,1082.65,DEBIT
ANTX-000096389,P2P_RECEIVE,AN-C002845,100002845,1082.65,CREDIT
ANTX-000096398,P2P_SEND,AN-C000358,100000358,272.87,DEBIT
ANTX-000096398,P2P_RECEIVE,AN-C002696,100002696,272.87,CREDIT
ANTX-000096403,P2P_SEND,AN-C000358,100000358,872.43,DEBIT
ANTX-000096403,P2P_RECEIVE,AN-C002533,100002533,872.43,CREDIT
ANTX-000096414,P2P_SEND,AN-C000358,100000358,18.81,DEBIT
ANTX-000096414,P2P_RECEIVE,AN-C000390,100000390,18.81,CREDIT
ANTX-000096416,P2P_SEND,AN-C000358,100000358,28.02,DEBIT
ANTX-000096416,P2P_RECEIVE,AN-C000329,100000329,28.02,CREDIT
ANTX-000096420,P2P_SEND,AN-C000358,100000358,1729.07,DEBIT
ANTX-000096420,P2P_RECEIVE,AN-C002574,100002574,1729.07,CREDIT
ANTX-000096425,P2P_SEND,AN-C000358,100000358,14.79,DEBIT
ANTX-000096425,P2P_RECEIVE,AN-C000309,100000309,14.79,CREDIT
ANTX-000096430,P2P_SEND,AN-C000358,100000358,67.86,DEBIT
ANTX-000096430,P2P_RECEIVE,AN-C002997,100002997,67.86,CREDIT
ANTX-000096435,P2P_SEND,AN-C000358,100000358,1737.33,DEBIT
ANTX-000096435,P2P_RECEIVE,AN-C001596,100001596,1737.33,CREDIT
ANTX-000096436,P2P_SEND,AN-C000358,100000358,179.57,DEBIT
ANTX-000096436,P2P_RECEIVE,AN-C000835,100000835,179.57,CREDIT
ANTX-000096445,P2P_SEND,AN-C000358,100000358,138.82,DEBIT
ANTX-000096445,P2P_RECEIVE,AN-C000376,100000376,138.82,CREDIT
ANTX-000096448,P2P_SEND,AN-C000358,100000358,326.63,DEBIT
ANTX-000096448,P2P_RECEIVE,AN-C000209,100000209,326.63,CREDIT
ANTX-000096454,P2P_SEND,AN-C000358,100000358,540.66,DEBIT
ANTX-000096454,P2P_RECEIVE,AN-C000207,100000207,540.66,CREDIT
ANTX-000096466,P2P_SEND,AN-C000358,100000358,169.82,DEBIT
ANTX-000096466,P2P_RECEIVE,AN-C002703,100002703,169.82,CREDIT
ANTX-000096473,P2P_SEND,AN-C000358,100000358,575.74,DEBIT
ANTX-000096473,P2P_RECEIVE,AN-C001171,100001171,575.74,CREDIT
ANTX-000096479,P2P_SEND,AN-C000358,100000358,10.44,DEBIT
ANTX-000096479,P2P_RECEIVE,AN-C001137,100001137,10.44,CREDIT
ANTX-000096485,P2P_SEND,AN-C000358,100000358,1250.74,DEBIT
ANTX-000096485,P2P_RECEIVE,AN-C000199,100000199,1250.74,CREDIT
ANTX-000096488,P2P_SEND,AN-C000358,100000358,1509.4,DEBIT
ANTX-000096488,P2P_RECEIVE,AN-C001369,100001369,1509.4,CREDIT
ANTX-000096490,P2P_SEND,AN-C000358,100000358,61.83,DEBIT
ANTX-000096490,P2P_RECEIVE,AN-C000219,100000219,61.83,CREDIT
ANTX-000096500,P2P_SEND,AN-C000358,100000358,131.36,DEBIT
ANTX-000096500,P2P_RECEIVE,AN-C001824,100001824,131.36,CREDIT
ANTX-000096502,P2P_SEND,AN-C000358,100000358,23.81,DEBIT
ANTX-000096502,P2P_RECEIVE,AN-C002568,100002568,23.81,CREDIT
ANTX-000096515,P2P_SEND,AN-C000358,100000358,1144.35,DEBIT
ANTX-000096515,P2P_RECEIVE,AN-C002049,100002049,1144.35,CREDIT
ANTX-000096524,P2P_SEND,AN-C000358,100000358,103.08,DEBIT
ANTX-000096524,P2P_RECEIVE,AN-C000386,100000386,103.08,CREDIT
ANTX-000096527,P2P_SEND,AN-C000358,100000358,1833.79,DEBIT
ANTX-000096527,P2P_RECEIVE,AN-C002942,100002942,1833.79,CREDIT
ANTX-000096528,P2P_SEND,AN-C000358,100000358,112.66,DEBIT
ANTX-000096528,P2P_RECEIVE,AN-C002233,100002233,112.66,CREDIT
ANTX-000096529,P2P_SEND,AN-C000358,100000358,945.49,DEBIT
ANTX-000096529,P2P_RECEIVE,AN-C001418,100001418,945.49,CREDIT
ANTX-000096532,P2P_SEND,AN-C000358,100000358,27.82,DEBIT
ANTX-000096532,P2P_RECEIVE,AN-C000848,100000848,27.82,CREDIT
ANTX-000096535,P2P_SEND,AN-C000358,100000358,72.07,DEBIT
ANTX-000096535,P2P_RECEIVE,AN-C002325,100002325,72.07,CREDIT
ANTX-000096537,P2P_SEND,AN-C000358,100000358,2389.2,DEBIT
ANTX-000096537,P2P_RECEIVE,AN-C000954,100000954,2389.2,CREDIT
ANTX-000096540,P2P_SEND,AN-C000358,100000358,109.34,DEBIT
ANTX-000096540,P2P_RECEIVE,AN-C000341,100000341,109.34,CREDIT
ANTX-000096542,P2P_SEND,AN-C000358,100000358,2172.22,DEBIT
ANTX-000096542,P2P_RECEIVE,AN-C002990,100002990,2172.22,CREDIT
ANTX-000096551,P2P_SEND,AN-C000358,100000358,34.44,DEBIT
ANTX-000096551,P2P_RECEIVE,AN-C001287,100001287,34.44,CREDIT
ANTX-000096557,P2P_SEND,AN-C000358,100000358,366.64,DEBIT
ANTX-000096557,P2P_RECEIVE,AN-C002600,100002600,366.64,CREDIT
ANTX-000096562,P2P_SEND,AN-C000358,100000358,858.43,DEBIT
ANTX-000096562,P2P_RECEIVE,AN-C002607,100002607,858.43,CREDIT
ANTX-000096564,P2P_SEND,AN-C000358,100000358,463.05,DEBIT
ANTX-000096564,P2P_RECEIVE,AN-C001264,100001264,463.05,CREDIT
ANTX-000096566,P2P_SEND,AN-C000358,100000358,218.22,DEBIT
ANTX-000096566,P2P_RECEIVE,AN-C002592,100002592,218.22,CREDIT
ANTX-000096567,P2P_SEND,AN-C000358,100000358,57.95,DEBIT
ANTX-000096567,P2P_RECEIVE,AN-C000437,100000437,57.95,CREDIT
ANTX-000096568,P2P_SEND,AN-C000358,100000358,1552.82,DEBIT
ANTX-000096568,P2P_RECEIVE,AN-C000116,100000116,1552.82,CREDIT
ANTX-000096571,P2P_SEND,AN-C000358,100000358,482.41,DEBIT
ANTX-000096571,P2P_RECEIVE,AN-C002008,100002008,482.41,CREDIT
ANTX-000096574,P2P_SEND,AN-C000358,100000358,2196.66,DEBIT
ANTX-000096574,P2P_RECEIVE,AN-C002926,100002926,2196.66,CREDIT
ANTX-000096576,P2P_SEND,AN-C000358,100000358,56.96,DEBIT
ANTX-000096576,P2P_RECEIVE,AN-C002109,100002109,56.96,CREDIT
ANTX-000096578,P2P_SEND,AN-C000358,100000358,1461.97,DEBIT
ANTX-000096578,P2P_RECEIVE,AN-C000183,100000183,1461.97,CREDIT
ANTX-000096579,P2P_SEND,AN-C000358,100000358,1020.58,DEBIT
ANTX-000096579,P2P_RECEIVE,AN-C001660,100001660,1020.58,CREDIT
ANTX-000096587,P2P_SEND,AN-C000358,100000358,246.31,DEBIT
ANTX-000096587,P2P_RECEIVE,AN-C001023,100001023,246.31,CREDIT
ANTX-000096590,P2P_SEND,AN-C000358,100000358,1563.47,DEBIT
ANTX-000096590,P2P_RECEIVE,AN-C002257,100002257,1563.47,CREDIT
ANTX-000096594,P2P_SEND,AN-C000358,100000358,303.6,DEBIT
ANTX-000096594,P2P_RECEIVE,AN-C002807,100002807,303.6,CREDIT
ANTX-000096603,P2P_SEND,AN-C000358,100000358,13.2,DEBIT
ANTX-000096603,P2P_RECEIVE,AN-C001322,100001322,13.2,CREDIT
ANTX-000096604,P2P_SEND,AN-C000358,100000358,2133.39,DEBIT
ANTX-000096604,P2P_RECEIVE,AN-C000848,100000848,2133.39,CREDIT
ANTX-000096617,P2P_SEND,AN-C000358,100000358,2412.3,DEBIT
ANTX-000096617,P2P_RECEIVE,AN-C002519,100002519,2412.3,CREDIT
ANTX-000096619,P2P_SEND,AN-C000358,100000358,755.65,DEBIT
ANTX-000096619,P2P_RECEIVE,AN-C001858,100001858,755.65,CREDIT
ANTX-000096623,P2P_SEND,AN-C000358,100000358,1046.3,DEBIT
ANTX-000096623,P2P_RECEIVE,AN-C002520,100002520,1046.3,CREDIT
ANTX-000096626,P2P_SEND,AN-C000358,100000358,884.59,DEBIT
ANTX-000096626,P2P_RECEIVE,AN-C000539,100000539,884.59,CREDIT
ANTX-000096631,P2P_SEND,AN-C000358,100000358,1444.63,DEBIT
ANTX-000096631,P2P_RECEIVE,AN-C002227,100002227,1444.63,CREDIT
ANTX-000096636,P2P_SEND,AN-C000358,100000358,303.7,DEBIT
ANTX-000096636,P2P_RECEIVE,AN-C002101,100002101,303.7,CREDIT
ANTX-000096638,P2P_SEND,AN-C000358,100000358,396.29,DEBIT
ANTX-000096638,P2P_RECEIVE,AN-C001790,100001790,396.29,CREDIT
ANTX-000096641,P2P_SEND,AN-C000358,100000358,1951.54,DEBIT
ANTX-000096641,P2P_RECEIVE,AN-C002364,100002364,1951.54,CREDIT
ANTX-000096646,P2P_SEND,AN-C000358,100000358,13.5,DEBIT
ANTX-000096646,P2P_RECEIVE,AN-C002774,100002774,13.5,CREDIT
ANTX-000096647,P2P_SEND,AN-C000358,100000358,1030.71,DEBIT
ANTX-000096647,P2P_RECEIVE,AN-C000898,100000898,1030.71,CREDIT
ANTX-000096648,P2P_SEND,AN-C000358,100000358,82.07,DEBIT
ANTX-000096648,P2P_RECEIVE,AN-C002188,100002188,82.07,CREDIT
ANTX-000096661,P2P_SEND,AN-C000358,100000358,477.38,DEBIT
ANTX-000096661,P2P_RECEIVE,AN-C000087,100000087,477.38,CREDIT
ANTX-000096669,P2P_SEND,AN-C000358,100000358,270.27,DEBIT
ANTX-000096669,P2P_RECEIVE,AN-C000726,100000726,270.27,CREDIT
ANTX-000096670,P2P_SEND,AN-C000358,100000358,1385.16,DEBIT
ANTX-000096670,P2P_RECEIVE,AN-C000584,100000584,1385.16,CREDIT
ANTX-000096674,P2P_SEND,AN-C000358,100000358,2360.5,DEBIT
ANTX-000096674,P2P_RECEIVE,AN-C000998,100000998,2360.5,CREDIT
ANTX-000096677,P2P_SEND,AN-C000358,100000358,2222.81,DEBIT
ANTX-000096677,P2P_RECEIVE,AN-C002852,100002852,2222.81,CREDIT
ANTX-000096683,P2P_SEND,AN-C000358,100000358,237.0,DEBIT
ANTX-000096683,P2P_RECEIVE,AN-C001716,100001716,237.0,CREDIT
ANTX-000096696,P2P_SEND,AN-C000358,100000358,418.96,DEBIT
ANTX-000096696,P2P_RECEIVE,AN-C001987,100001987,418.96,CREDIT
ANTX-000096697,P2P_SEND,AN-C000358,100000358,1937.76,DEBIT
ANTX-000096697,P2P_RECEIVE,AN-C002794,100002794,1937.76,CREDIT
ANTX-000096705,P2P_SEND,AN-C000358,100000358,761.79,DEBIT
ANTX-000096705,P2P_RECEIVE,AN-C001396,100001396,761.79,CREDIT
ANTX-000096709,P2P_SEND,AN-C000358,100000358,364.56,DEBIT
ANTX-000096709,P2P_RECEIVE,AN-C002687,100002687,364.56,CREDIT
ANTX-000096711,P2P_SEND,AN-C000358,100000358,277.3,DEBIT
ANTX-000096711,P2P_RECEIVE,AN-C001454,100001454,277.3,CREDIT
ANTX-000096712,P2P_SEND,AN-C000358,100000358,47.7,DEBIT
ANTX-000096712,P2P_RECEIVE,AN-C001318,100001318,47.7,CREDIT
ANTX-000096713,P2P_SEND,AN-C000358,100000358,2268.97,DEBIT
