synthetic_person_id,source_entity,source_customer_id,tier,activity_factor,pay_sensitivity,seasonal_sensitivity,night_preference,geo_stability,lifecycle_state,scenario_id,severity,difficulty,burst_window_count
P00962,ananse,AN-C000962,Moderate,1.044425,1.144961,0.914472,0.957651,0.918507,ACTIVE,,,,0
P00963,ananse,AN-C000963,Low,1.054899,1.024785,0.882107,0.351666,0.928336,REDUCED_ACTIVITY,,,,1
P00964,ananse,AN-C000964,Low,0.988616,0.81927,1.010224,0.222463,0.766045,ACTIVE,,,,0
P00965,ananse,AN-C000965,Very Low,1.547553,1.022248,1.004762,0.577767,0.868506,REDUCED_ACTIVITY,,,,1
P00966,ananse,AN-C000966,Very High,1.140022,1.124228,0.978919,0.958795,0.769968,REDUCED_ACTIVITY,,,,0
P00967,ananse,AN-C000967,Low,1.38202,1.22695,0.92268,0.998226,0.818873,ACTIVE,,,,1
P00968,ananse,AN-C000968,Very Low,1.139253,1.225715,1.13088,0.312592,0.96005,ACTIVE,,,,2
P00969,ananse,AN-C000969,Very Low,0.736346,0.868309,1.002059,0.367603,0.807042,REDUCED_ACTIVITY,,,,1
P00970,ananse,AN-C000970,Moderate,0.886753,1.001798,1.108806,0.247641,0.816052,RAMP_UP,,,,0
P00971,ananse,AN-C000971,Moderate,1.557437,1.115732,0.821982,0.323749,0.870075,REDUCED_ACTIVITY,,,,0
P00972,ananse,AN-C000972,Moderate,1.103189,1.057076,0.826513,0.34565,0.981216,ACTIVE,,,,0
P00973,ananse,AN-C000973,Very Low,1.032943,0.832625,1.133061,0.239266,0.827054,REDUCED_ACTIVITY,,,,1
P00974,ananse,AN-C000974,High,1.188654,1.204502,1.021524,0.684309,0.853058,INACTIVE,,,,0
P00975,ananse,AN-C000975,Low,0.868416,1.041467,0.944094,0.51918,0.799632,ACTIVE,,,,0
P00976,ananse,AN-C000976,Moderate,0.769425,1.176855,1.03286,0.928826,0.943127,ACTIVE,,,,0
P00977,ananse,AN-C000977,Very Low,0.688059,0.799156,0.831151,0.644765,0.897405,ACTIVE,,,,1
P00978,ananse,AN-C000978,High,0.971582,1.119289,1.080303,0.506082,0.784144,REDUCED_ACTIVITY,,,,2
P00979,ananse,AN-C000979,Moderate,0.758886,1.090372,1.076799,0.175182,0.816541,ACTIVE,,,,1
P00980,ananse,AN-C000980,Moderate,1.338839,0.846788,1.054378,0.773158,0.965329,ACTIVE,,,,0
P00981,ananse,AN-C000981,High,0.678508,1.190166,0.956779,0.643318,0.865381,ACTIVE,,,,0
P00982,ananse,AN-C000982,Moderate,0.61862,1.039999,1.126368,0.280848,0.972315,RAMP_UP,,,,0
P00983,ananse,AN-C000983,Moderate,0.745495,1.080105,1.157672,0.347961,0.838958,ACTIVE,,,,0
P00984,ananse,AN-C000984,Low,0.787345,0.976804,0.911043,0.967461,0.81121,ACTIVE,S03,Low,Multi-event,0
P00985,ananse,AN-C000985,Low,0.919896,1.201381,1.075802,0.042779,0.772037,ACTIVE,,,,0
P00986,ananse,AN-C000986,Moderate,1.231102,0.797781,1.073727,0.058479,0.823286,ACTIVE,,,,0
P00987,ananse,AN-C000987,Low,1.070035,0.905786,0.821677,0.131636,0.7542,ACTIVE,,,,1
P00988,ananse,AN-C000988,Low,1.372305,1.183753,0.826809,0.209288,0.802013,ACTIVE,,,,0
P00989,ananse,AN-C000989,Low,1.330591,0.943643,0.824469,0.012522,0.764111,ACTIVE,,,,0
P00990,ananse,AN-C000990,Moderate,0.810811,0.763721,1.028,0.107121,0.775669,ACTIVE,S10,Low,Detectable,0
P00991,ananse,AN-C000991,Moderate,1.727286,0.983863,1.16343,0.164115,0.755242,ACTIVE,S12,Low,Ambiguous,0
P00992,ananse,AN-C000992,Low,1.368732,0.787406,1.163513,0.102122,0.866861,ACTIVE,,,,0
P00993,ananse,AN-C000993,Moderate,0.782461,1.128524,1.136635,0.621485,0.901345,REDUCED_ACTIVITY,,,,0
P00994,ananse,AN-C000994,Low,0.952539,0.969289,1.123538,0.813263,0.811839,ACTIVE,,,,0
P00995,ananse,AN-C000995,Low,1.213653,1.167663,0.935184,0.105665,0.944728,ACTIVE,,,,1
P00996,ananse,AN-C000996,Moderate,0.93961,1.10483,0.871873,0.902232,0.95331,ACTIVE,,,,0
P00997,ananse,AN-C000997,Very Low,0.948858,0.951743,1.036244,0.03797,0.912816,ACTIVE,,,,0
P00998,ananse,AN-C000998,Moderate,1.216904,0.988006,0.980729,0.366616,0.825154,ACTIVE,S03,High,Contextual,0
P00999,ananse,AN-C000999,Very Low,1.062917,1.245374,1.115284,0.6391,0.831118,ACTIVE,,,,0
P01000,ananse,AN-C001000,Low,1.339924,0.981863,0.884575,0.16816,0.954388,ACTIVE,,,,0
P01001,ananse,AN-C001001,Low,1.148097,1.072559,1.061612,0.380656,0.875079,ACTIVE,,,,3
P01002,ananse,AN-C001002,Moderate,0.99619,1.15581,1.053076,0.625219,0.85179,ACTIVE,,,,1
P01003,ananse,AN-C001003,High,1.234355,0.759031,1.095538,0.155975,0.948233,ACTIVE,,,,1
P01004,ananse,AN-C001004,High,0.852791,0.810775,1.086289,0.953944,0.983562,ACTIVE,,,,0
P01005,ananse,AN-C001005,Low,0.926972,0.877972,0.865737,0.881614,0.988653,ACTIVE,,,,1
P01006,ananse,AN-C001006,Moderate,1.227307,1.074182,0.877837,0.074234,0.845248,ACTIVE,,,,0
P01007,ananse,AN-C001007,Low,1.472036,0.811572,1.108449,0.60857,0.976213,ACTIVE,,,,1
P01008,ananse,AN-C001008,Moderate,1.260172,0.751687,0.968751,0.795555,0.895334,ACTIVE,,,,1
P01009,ananse,AN-C001009,Moderate,0.908278,0.916397,1.146027,0.594255,0.761483,ACTIVE,,,,0
P01010,ananse,AN-C001010,Very Low,0.932994,1.205052,1.145286,0.832433,0.919883,REDUCED_ACTIVITY,,,,1
P01011,ananse,AN-C001011,High,0.786925,1.127341,1.126148,0.010369,0.902158,ACTIVE,,,,0
P01012,ananse,AN-C001012,High,1.239689,1.223244,1.057726,0.348001,0.912542,ACTIVE,,,,0
P01013,ananse,AN-C001013,Low,0.969302,0.801319,1.032006,0.37012,0.76683,RAMP_UP,,,,0
P01014,ananse,AN-C001014,Very High,1.385627,1.24214,0.965374,0.816289,0.763089,ACTIVE,,,,0
P01015,ananse,AN-C001015,Moderate,0.713726,0.788843,1.081171,0.532659,0.944227,ACTIVE,,,,2
P01016,ananse,AN-C001016,Moderate,0.596216,0.815725,1.135876,0.450315,0.754463,REDUCED_ACTIVITY,,,,0
P01017,ananse,AN-C001017,Moderate,1.190294,0.982738,0.881167,0.514178,0.998412,ACTIVE,,,,1
P01018,ananse,AN-C001018,Moderate,0.984754,0.909911,0.85103,0.606075,0.841809,ACTIVE,,,,0
P01019,ananse,AN-C001019,Moderate,1.333604,1.166639,0.871584,0.445193,0.985901,ACTIVE,,,,2
P01020,ananse,AN-C001020,Low,0.992969,0.86549,1.169994,0.22302,0.846405,ACTIVE,,,,2
P01021,ananse,AN-C001021,Low,0.775723,1.085862,1.051036,0.793805,0.843507,ACTIVE,,,,2
P01022,ananse,AN-C001022,Very Low,0.953085,0.790652,1.135917,0.488779,0.956489,ACTIVE,,,,1
P01023,ananse,AN-C001023,Moderate,0.898671,0.987135,0.831364,0.498722,0.86674,ACTIVE,,,,0
P01024,ananse,AN-C001024,Moderate,0.82331,1.063395,0.82266,0.122989,0.940221,ACTIVE,,,,1
P01025,ananse,AN-C001025,Moderate,0.702719,0.869166,0.870379,0.787835,0.776262,ACTIVE,,,,1
P01026,ananse,AN-C001026,Low,1.02713,1.148557,0.932707,0.116699,0.889971,REDUCED_ACTIVITY,S03,Low,Cross-institution,1
P01027,ananse,AN-C001027,Low,1.151893,1.140022,0.902043,0.190183,0.90139,ACTIVE,,,,0
P01028,ananse,AN-C001028,Very Low,0.797047,1.138456,0.93862,0.348331,0.86695,ACTIVE,,,,0
P01029,ananse,AN-C001029,Moderate,0.89538,1.114074,1.186493,0.490006,0.754423,ACTIVE,,,,1
P01030,ananse,AN-C001030,High,1.104275,0.763311,0.872462,0.933991,0.840368,ACTIVE,,,,0
P01031,ananse,AN-C001031,Low,1.630441,1.032009,0.884923,0.023688,0.83676,RAMP_UP,,,,1
P01032,ananse,AN-C001032,Moderate,0.96173,1.22428,1.157502,0.693608,0.884956,ACTIVE,,,,0
P01033,ananse,AN-C001033,Moderate,1.702689,0.984075,0.971172,0.961733,0.972685,ACTIVE,,,,0
P01034,ananse,AN-C001034,Low,1.203646,0.935663,0.918479,0.175863,0.825585,ACTIVE,,,,1
P01035,ananse,AN-C001035,Low,1.325474,0.926724,0.935543,0.812358,0.977945,ACTIVE,S01,Low,Detectable,0
P01036,ananse,AN-C001036,Very High,0.961445,1.211901,0.908303,0.739509,0.913276,ACTIVE,,,,1
P01037,ananse,AN-C001037,Low,0.904011,0.874761,0.952856,0.929584,0.994889,REDUCED_ACTIVITY,S11,Low,Contextual,0
P01038,ananse,AN-C001038,Very Low,1.198107,1.017929,1.168988,0.135758,0.839307,ACTIVE,,,,0
P01039,ananse,AN-C001039,Low,0.962207,1.193501,1.019634,0.148622,0.863338,ACTIVE,,,,0
P01040,ananse,AN-C001040,Low,0.98845,0.985845,1.064105,0.160536,0.815543,ACTIVE,,,,1
P01041,ananse,AN-C001041,Moderate,0.772659,1.049332,0.959172,0.271975,0.930858,ACTIVE,,,,0
P01042,ananse,AN-C001042,Low,1.175402,1.235046,0.843531,0.007667,0.873952,ACTIVE,,,,0
P01043,ananse,AN-C001043,Very Low,0.802758,0.930329,0.889267,0.259236,0.972503,ACTIVE,,,,3
P01044,ananse,AN-C001044,Very Low,1.777288,1.215887,1.156466,0.428155,0.888522,ACTIVE,,,,0
P01045,ananse,AN-C001045,Low,0.858539,1.137039,1.094239,0.956442,0.958907,REDUCED_ACTIVITY,,,,0
P01046,ananse,AN-C001046,Low,0.974022,0.766484,1.085029,0.335177,0.946485,ACTIVE,,,,0
P01047,ananse,AN-C001047,Low,0.808952,1.1556,1.07227,0.953186,0.783522,ACTIVE,,,,1
P01048,ananse,AN-C001048,Low,1.445833,0.998959,1.183948,0.892867,0.966353,ACTIVE,,,,0
P01049,ananse,AN-C001049,Low,0.949088,0.799784,1.170687,0.419558,0.901147,ACTIVE,,,,0
P01050,ananse,AN-C001050,High,1.36034,0.936534,1.011471,0.672689,0.752729,ACTIVE,,,,1
P01051,ananse,AN-C001051,Moderate,0.875776,1.071136,1.109541,0.657976,0.97872,ACTIVE,,,,3
P01052,ananse,AN-C001052,Moderate,0.653118,1.01371,0.992424,0.260667,0.875688,REDUCED_ACTIVITY,,,,1
P01053,ananse,AN-C001053,Low,1.482917,1.066903,1.199419,0.046245,0.777932,ACTIVE,,,,0
P01054,ananse,AN-C001054,Low,1.12415,0.879396,1.078662,0.497597,0.942025,ACTIVE,,,,1
P01055,ananse,AN-C001055,Moderate,1.180017,0.818907,0.811166,0.196487,0.76261,ACTIVE,,,,0
P01056,ananse,AN-C001056,Moderate,0.728484,1.245353,0.937163,0.128259,0.987717,RAMP_UP,,,,0
P01057,ananse,AN-C001057,Very Low,1.008305,1.176652,0.982707,0.524924,0.982271,ACTIVE,,,,0
P01058,ananse,AN-C001058,Low,1.359371,0.768534,1.047042,0.378496,0.864391,ACTIVE,,,,1
P01059,ananse,AN-C001059,Moderate,0.845193,1.227924,0.864346,0.008304,0.832899,ACTIVE,,,,1
P01060,ananse,AN-C001060,Low,1.047005,1.156321,1.046142,0.036073,0.929523,ACTIVE,,,,0
P01061,ananse,AN-C001061,Low,0.777694,0.979916,0.922747,0.986532,0.778234,REDUCED_ACTIVITY,,,,0
P01062,ananse,AN-C001062,Moderate,0.727338,1.062151,0.938445,0.198765,0.75214,ACTIVE,,,,0
P01063,ananse,AN-C001063,High,0.871262,1.020761,1.019791,0.485673,0.970709,ACTIVE,,,,0
P01064,ananse,AN-C001064,Moderate,1.788574,0.830136,0.980991,0.176832,0.898942,INACTIVE,,,,1
P01065,ananse,AN-C001065,Moderate,0.850392,0.926153,1.143838,0.484935,0.987771,ACTIVE,,,,3
P01066,ananse,AN-C001066,Low,0.953516,0.842772,0.988474,0.353927,0.896024,ACTIVE,,,,1
P01067,ananse,AN-C001067,High,0.839733,0.847923,0.933612,0.559154,0.766874,ACTIVE,,,,1
P01068,ananse,AN-C001068,Low,1.248637,0.91758,0.894588,0.377831,0.777485,ACTIVE,,,,4
P01069,ananse,AN-C001069,Low,1.039312,0.877134,0.843856,0.200745,0.851508,ACTIVE,,,,2
P01070,ananse,AN-C001070,Moderate,0.978869,0.939563,1.094634,0.731266,0.889174,REDUCED_ACTIVITY,,,,1
P01071,ananse,AN-C001071,Very High,1.102539,0.874119,0.915033,0.211313,0.945718,RAMP_UP,,,,1
P01072,ananse,AN-C001072,High,1.001851,0.777067,1.002847,0.010681,0.913381,ACTIVE,,,,1
P01073,ananse,AN-C001073,Low,1.04067,1.052108,1.161459,0.562648,0.948281,ACTIVE,,,,1
P01074,ananse,AN-C001074,Very Low,0.919356,0.885643,0.802911,0.518437,0.80391,ACTIVE,,,,0
P01075,ananse,AN-C001075,Moderate,0.962448,0.864551,0.839479,0.609263,0.800901,INACTIVE,,,,0
P01076,ananse,AN-C001076,Moderate,1.009924,0.969428,1.063175,0.639306,0.799347,ACTIVE,S12,Low,Contextual,1
P01077,ananse,AN-C001077,Moderate,1.153573,1.056132,0.879552,0.244597,0.831485,ACTIVE,,,,1
P01078,ananse,AN-C001078,High,0.902087,0.960888,0.813149,0.556206,0.864315,REDUCED_ACTIVITY,,,,0
P01079,ananse,AN-C001079,High,0.914034,0.891952,1.088956,0.457122,0.774521,ACTIVE,,,,1
P01080,ananse,AN-C001080,High,1.568638,0.792202,1.00507,0.703183,0.811265,ACTIVE,,,,0
P01081,ananse,AN-C001081,Very Low,0.983397,0.941705,1.133274,0.047408,0.87777,ACTIVE,,,,1
P01082,ananse,AN-C001082,Low,1.032782,1.048217,1.124357,0.165496,0.953729,ACTIVE,,,,0
P01083,ananse,AN-C001083,Moderate,1.064101,1.115683,0.8005,0.984395,0.979059,INACTIVE,,,,1
P01084,ananse,AN-C001084,Moderate,0.718184,0.935804,0.966266,0.118723,0.858733,ACTIVE,S05,Low,Cross-institution,0
P01085,ananse,AN-C001085,Very Low,1.113252,0.837942,1.016621,0.888017,0.813739,ACTIVE,S05,Low,Contextual,0
P01086,ananse,AN-C001086,Moderate,1.045417,0.914232,1.199349,0.657928,0.910143,REDUCED_ACTIVITY,,,,0
P01087,ananse,AN-C001087,High,1.155258,0.84352,1.036209,0.152962,0.850567,ACTIVE,,,,1
P01088,ananse,AN-C001088,Moderate,1.2942,0.78392,0.982086,0.21822,0.983142,ACTIVE,,,,0
P01089,ananse,AN-C001089,Moderate,0.653934,0.75641,0.960835,0.90134,0.76039,ACTIVE,,,,0
P01090,ananse,AN-C001090,Moderate,0.793282,1.022032,0.831711,0.526732,0.807593,ACTIVE,,,,1
P01091,ananse,AN-C001091,Very Low,0.88872,1.011469,0.856293,0.282464,0.856566,ACTIVE,,,,0
P01092,ananse,AN-C001092,Low,1.279842,0.961471,0.956264,0.673954,0.794745,ACTIVE,,,,0
P01093,ananse,AN-C001093,Moderate,0.640176,1.053264,0.8301,0.36774,0.966421,ACTIVE,,,,0
P01094,ananse,AN-C001094,Moderate,0.807375,0.797469,1.102902,0.808051,0.992145,REDUCED_ACTIVITY,,,,1
P01095,ananse,AN-C001095,Low,1.395113,0.993435,1.139149,0.699639,0.802258,ACTIVE,,,,0
P01096,ananse,AN-C001096,Moderate,1.177473,0.88133,0.932147,0.748341,0.915657,REDUCED_ACTIVITY,,,,2
P01097,ananse,AN-C001097,Very Low,0.896339,0.777833,0.986284,0.781498,0.781544,INACTIVE,,,,0
P01098,ananse,AN-C001098,Very Low,0.96461,0.939897,0.914931,0.558174,0.989491,ACTIVE,,,,1
P01099,ananse,AN-C001099,Low,0.833051,0.854677,1.075719,0.864614,0.822167,ACTIVE,,,,2
P01100,ananse,AN-C001100,Low,1.3133,0.944783,0.964433,0.164421,0.905339,ACTIVE,,,,1
P01101,ananse,AN-C001101,Moderate,0.825882,0.759861,1.114238,0.200863,0.859633,ACTIVE,,,,0
P01102,ananse,AN-C001102,Low,1.033627,0.880433,1.067327,0.116343,0.933187,INACTIVE,,,,0
P01103,ananse,AN-C001103,Very Low,1.364714,0.895566,0.950575,0.25487,0.99015,INACTIVE,,,,0
P01104,ananse,AN-C001104,Very High,0.665458,0.959958,0.838678,0.05519,0.77228,INACTIVE,,,,0
P01105,ananse,AN-C001105,Moderate,0.8153,1.064614,0.926656,0.507181,0.835048,ACTIVE,,,,0
P01106,ananse,AN-C001106,Moderate,0.958855,1.180115,0.918816,0.78359,0.870327,RAMP_UP,,,,0
P01107,ananse,AN-C001107,High,0.843055,1.10198,0.906517,0.213192,0.957942,ACTIVE,,,,0
P01108,ananse,AN-C001108,Low,1.052384,0.993158,0.841724,0.164551,0.802612,ACTIVE,,,,1
P01109,ananse,AN-C001109,Low,0.922572,1.085778,0.969784,0.705775,0.973794,ACTIVE,,,,1
P01110,ananse,AN-C001110,Moderate,1.998448,1.056911,0.913232,0.901913,0.896998,REDUCED_ACTIVITY,,,,1
P01111,ananse,AN-C001111,Very Low,0.683014,0.790592,1.014009,0.131252,0.865637,ACTIVE,,,,1
P01112,ananse,AN-C001112,Moderate,0.939393,1.010597,0.891072,0.362898,0.991929,RAMP_UP,,,,0
P01113,ananse,AN-C001113,Low,0.815748,1.078239,1.112084,0.661329,0.97763,ACTIVE,,,,0
P01114,ananse,AN-C001114,Very Low,1.244289,1.004941,1.175907,0.048101,0.837942,ACTIVE,,,,0
P01115,ananse,AN-C001115,Very Low,1.739322,0.819843,1.086311,0.874983,0.954863,ACTIVE,,,,0
P01116,ananse,AN-C001116,Very Low,1.173584,1.16634,1.178152,0.983933,0.848237,REDUCED_ACTIVITY,,,,0
P01117,ananse,AN-C001117,High,1.18562,0.940654,1.169304,0.046994,0.964844,REDUCED_ACTIVITY,,,,1
P01118,ananse,AN-C001118,Moderate,1.020513,1.183926,0.942422,0.472897,0.815875,ACTIVE,,,,0
P01119,ananse,AN-C001119,Moderate,0.91789,0.80412,0.952277,0.452046,0.751072,ACTIVE,,,,0
P01120,ananse,AN-C001120,Very Low,0.834989,1.126994,0.990502,0.774457,0.941185,RAMP_UP,,,,0
P01121,ananse,AN-C001121,Very Low,1.065269,0.894996,1.103818,0.660339,0.796613,ACTIVE,,,,0
P01122,ananse,AN-C001122,Low,0.995731,1.181897,0.946619,0.151166,0.822711,REDUCED_ACTIVITY,,,,2
P01123,ananse,AN-C001123,Moderate,0.751478,0.806792,1.141873,0.805757,0.925058,ACTIVE,,,,0
P01124,ananse,AN-C001124,Moderate,0.865355,0.995838,0.84484,0.256178,0.859549,ACTIVE,,,,0
P01125,ananse,AN-C001125,Moderate,0.899287,1.094424,1.070823,0.860849,0.836144,ACTIVE,,,,0
P01126,ananse,AN-C001126,Low,0.870036,0.791505,0.86946,0.479727,0.793982,RAMP_UP,,,,0
P01127,ananse,AN-C001127,Low,1.210133,0.991031,1.119855,0.345564,0.82456,RAMP_UP,,,,0
P01128,ananse,AN-C001128,Moderate,0.960875,0.98382,0.846737,0.432084,0.953386,REDUCED_ACTIVITY,,,,0
P01129,ananse,AN-C001129,Very Low,0.929401,0.830444,0.968971,0.889415,0.893595,ACTIVE,,,,1
P01130,ananse,AN-C001130,Low,1.02312,1.136442,0.842948,0.946019,0.929267,ACTIVE,,,,0
P01131,ananse,AN-C001131,Low,1.050984,1.085888,0.921393,0.913336,0.991311,ACTIVE,,,,0
P01132,ananse,AN-C001132,High,1.070988,1.131419,0.835748,0.442033,0.815862,ACTIVE,,,,1
P01133,ananse,AN-C001133,High,1.079835,0.935551,0.99663,0.915664,0.792975,ACTIVE,,,,0
P01134,ananse,AN-C001134,Low,0.945314,0.772253,0.803296,0.818665,0.996267,ACTIVE,,,,1
P01135,ananse,AN-C001135,Moderate,1.235484,0.907748,0.956409,0.887676,0.868179,ACTIVE,,,,0
P01136,ananse,AN-C001136,Very High,0.677488,1.104822,0.906936,0.58664,0.821294,ACTIVE,,,,0
P01137,ananse,AN-C001137,Moderate,0.915109,0.828411,0.850583,0.957694,0.939257,ACTIVE,,,,1
P01138,ananse,AN-C001138,Moderate,0.883029,1.230536,1.082291,0.547784,0.796475,ACTIVE,,,,0
P01139,ananse,AN-C001139,Low,0.946349,1.016593,1.001917,0.839081,0.827684,INACTIVE,,,,1
P01140,ananse,AN-C001140,Moderate,1.113636,1.23416,1.188009,0.698968,0.799498,ACTIVE,,,,0
P01141,ananse,AN-C001141,Low,1.239839,0.843669,0.842871,0.292565,0.871591,ACTIVE,,,,0
P01142,ananse,AN-C001142,Low,1.056912,1.087864,1.142581,0.01921,0.888362,ACTIVE,S14,Low,Contextual,0
P01143,ananse,AN-C001143,Moderate,1.129144,0.94354,1.018983,0.461964,0.813231,ACTIVE,,,,1
P01144,ananse,AN-C001144,High,1.238309,1.188293,0.81117,0.774566,0.798212,ACTIVE,,,,2
P01145,ananse,AN-C001145,High,0.835498,0.782488,0.851304,0.2923,0.811317,REDUCED_ACTIVITY,,,,0
P01146,ananse,AN-C001146,Very Low,1.37836,1.188093,1.159994,0.047493,0.788179,REDUCED_ACTIVITY,,,,0
P01147,ananse,AN-C001147,Very Low,0.834184,1.063092,0.909833,0.408024,0.847424,ACTIVE,,,,1
P01148,ananse,AN-C001148,Very High,1.226392,0.779841,1.017028,0.095144,0.880273,ACTIVE,,,,0
P01149,ananse,AN-C001149,Moderate,1.305373,0.860182,1.068455,0.262611,0.802471,ACTIVE,,,,2
P01150,ananse,AN-C001150,Low,0.877601,0.756334,0.801956,0.817358,0.866287,ACTIVE,,,,0
P01151,ananse,AN-C001151,Moderate,0.940093,0.761197,0.804199,0.376551,0.834591,ACTIVE,,,,0
P01152,ananse,AN-C001152,Very Low,1.053531,0.876319,0.964415,0.241897,0.901733,REDUCED_ACTIVITY,,,,0
P01153,ananse,AN-C001153,Low,0.828431,1.057871,1.17967,0.810227,0.811607,ACTIVE,,,,0
P01154,ananse,AN-C001154,Moderate,0.865029,1.114076,1.155359,0.794827,0.883044,REDUCED_ACTIVITY,,,,0
P01155,ananse,AN-C001155,Moderate,0.972375,0.838937,0.994657,0.842991,0.994917,RAMP_UP,,,,0
P01156,ananse,AN-C001156,High,1.084933,0.871259,1.197853,0.828114,0.845976,ACTIVE,,,,0
P01157,ananse,AN-C001157,Moderate,1.807156,1.234713,1.138102,0.823447,0.87344,ACTIVE,,,,0
P01158,ananse,AN-C001158,Moderate,1.476586,0.956361,0.941867,0.171762,0.891728,ACTIVE,,,,0
P01159,ananse,AN-C001159,Low,0.974155,1.042937,0.812003,0.080501,0.879849,ACTIVE,,,,0
P01160,ananse,AN-C001160,Very Low,1.624404,0.952485,0.909672,0.557053,0.760792,RAMP_UP,,,,0
P01161,ananse,AN-C001161,Low,1.112927,1.182256,1.04015,0.44835,0.98779,ACTIVE,,,,0
P01162,ananse,AN-C001162,High,1.042553,0.776418,1.084455,0.040792,0.825295,ACTIVE,,,,0
P01163,ananse,AN-C001163,Moderate,0.985988,0.811564,1.110752,0.890574,0.86538,ACTIVE,,,,0
P01164,ananse,AN-C001164,High,0.806976,0.836645,1.045941,0.504983,0.986617,REDUCED_ACTIVITY,,,,0
P01165,ananse,AN-C001165,Moderate,1.25476,1.047461,0.969689,0.715806,0.960019,ACTIVE,,,,0
P01166,ananse,AN-C001166,Low,0.894979,0.86453,1.014325,0.062732,0.967735,ACTIVE,,,,1
P01167,ananse,AN-C001167,Low,1.08155,1.056637,1.139407,0.058631,0.760394,ACTIVE,,,,0
P01168,ananse,AN-C001168,High,0.905135,1.100696,0.942235,0.311725,0.796429,ACTIVE,,,,0
P01169,ananse,AN-C001169,High,1.411296,0.813419,0.862452,0.544243,0.903962,ACTIVE,,,,3
P01170,ananse,AN-C001170,High,1.219237,1.124436,0.825988,0.2726,0.953652,ACTIVE,S04,Low,Multi-event,1
P01171,ananse,AN-C001171,Low,1.177614,0.857542,0.956084,0.418601,0.956061,ACTIVE,,,,0
P01172,ananse,AN-C001172,Low,0.917392,1.075876,0.961577,0.770549,0.877197,ACTIVE,,,,1
P01173,ananse,AN-C001173,Low,1.007417,0.942984,0.858034,0.159087,0.990589,ACTIVE,,,,0
P01174,ananse,AN-C001174,Low,1.095105,1.08277,0.88572,0.649637,0.835878,ACTIVE,,,,1
P01175,ananse,AN-C001175,Moderate,1.143187,0.780934,1.139225,0.669117,0.828606,ACTIVE,,,,2
P01176,ananse,AN-C001176,Moderate,0.86124,0.932144,1.076406,0.225718,0.848315,RAMP_UP,,,,1
P01177,ananse,AN-C001177,Very High,0.985097,0.909624,1.124546,0.954867,0.858586,ACTIVE,,,,0
P01178,ananse,AN-C001178,Low,1.098839,0.920486,1.124336,0.402518,0.806721,ACTIVE,,,,0
P01179,ananse,AN-C001179,High,1.031559,0.909088,1.011034,0.342573,0.848144,RAMP_UP,,,,0
P01180,ananse,AN-C001180,Very Low,1.032735,0.817328,0.960846,0.394346,0.772321,ACTIVE,,,,0
P01181,ananse,AN-C001181,Very Low,0.688004,0.793081,1.153407,0.281963,0.760133,REDUCED_ACTIVITY,,,,0
P01182,ananse,AN-C001182,Moderate,1.154131,0.804794,1.106185,0.212719,0.931852,REDUCED_ACTIVITY,,,,0
P01183,ananse,AN-C001183,Low,0.886236,1.035976,1.094559,0.726186,0.924311,ACTIVE,,,,0
P01184,ananse,AN-C001184,Very Low,1.57493,1.205916,1.143409,0.147288,0.944782,ACTIVE,,,,1
P01185,ananse,AN-C001185,Moderate,0.990724,0.761406,0.86547,0.106057,0.995907,ACTIVE,,,,0
P01186,ananse,AN-C001186,Moderate,0.990894,1.245936,0.951695,0.684151,0.975806,REDUCED_ACTIVITY,,,,1
P01187,ananse,AN-C001187,Moderate,0.565405,0.94199,0.968694,0.625094,0.751578,ACTIVE,,,,0
P01188,ananse,AN-C001188,High,1.369681,1.147793,0.813241,0.685715,0.919633,ACTIVE,,,,0
P01189,ananse,AN-C001189,Moderate,1.167029,0.939456,0.938231,0.391129,0.86629,ACTIVE,,,,0
P01190,ananse,AN-C001190,Moderate,0.818393,0.819263,0.861348,0.002028,0.909879,ACTIVE,,,,0
P01191,ananse,AN-C001191,Very Low,1.019583,1.207381,1.017369,0.937651,0.864792,RAMP_UP,,,,1
P01192,ananse,AN-C001192,Low,0.882876,0.978323,1.114197,0.437219,0.874334,INACTIVE,,,,0
P01193,ananse,AN-C001193,Very High,1.158229,0.813251,0.880678,0.884856,0.83271,ACTIVE,,,,2
P01194,ananse,AN-C001194,Moderate,1.271761,1.178103,1.136576,0.598622,0.865549,ACTIVE,,,,0
P01195,ananse,AN-C001195,Low,1.315038,1.184231,0.963661,0.536231,0.763714,ACTIVE,,,,0
P01196,ananse,AN-C001196,Low,1.090964,1.080444,0.874997,0.499024,0.765663,ACTIVE,,,,1
P01197,ananse,AN-C001197,Moderate,1.319908,1.049405,1.116907,0.679305,0.901715,ACTIVE,,,,1
P01198,ananse,AN-C001198,Low,1.460663,1.074546,1.101566,0.653403,0.977649,RAMP_UP,,,,3
P01199,ananse,AN-C001199,Low,1.069511,1.192974,1.044546,0.145986,0.863891,ACTIVE,,,,1
P01200,ananse,AN-C001200,Moderate,1.21025,1.191827,0.916941,0.634728,0.994297,ACTIVE,S10,Medium,Detectable,0
P01201,ananse,AN-C001201,Low,0.896269,0.830483,1.106712,0.915846,0.940403,ACTIVE,,,,0
P01202,ananse,AN-C001202,High,1.220646,0.968345,1.172161,0.707341,0.908118,ACTIVE,,,,0
P01203,ananse,AN-C001203,Moderate,1.273202,0.755121,0.93454,0.092004,0.965138,ACTIVE,,,,0
